original_ds,df,RiscoOriginal,RiscoTransformado,UtilOriginal,UtilTransformado,model
ds8,ds8_transf2_qi0.csv,0.037422463,0.001673263,0.83074029,0.827321329,Logistic Regression
ds8,ds8_transf2_qi0.csv,0.037422463,0.001673263,0.83074029,0.827321329,Logistic Regression
ds8,ds8_transf2_qi0.csv,0.037422463,0.001673263,0.830668527,0.825982811,Logistic Regression
ds8,ds8_transf2_qi0.csv,0.037422463,0.001673263,0.830668527,0.825982811,Logistic Regression
ds14,ds14_transf1_qi0.csv,0.9955,0.044167406,0.991550293,0.984358177,Logistic Regression
ds14,ds14_transf1_qi0.csv,0.9955,0.044167406,0.991550293,0.984358177,Logistic Regression
ds14,ds14_transf1_qi0.csv,0.9955,0.044167406,0.990301636,0.977139439,Logistic Regression
ds14,ds14_transf1_qi0.csv,0.9955,0.044167406,0.990301636,0.977139439,Logistic Regression
ds14,ds14_transf1_qi0.csv,0.9955,0.044167406,0.989075272,0.975636599,Logistic Regression
ds14,ds14_transf1_qi0.csv,0.9955,0.044167406,0.989075272,0.975636599,Logistic Regression
ds4,ds4_transf1_qi2.csv,0.98875,0.043624097,0.988091856,0.989309922,Logistic Regression
ds4,ds4_transf1_qi2.csv,0.98875,0.043624097,0.988091856,0.989309922,Logistic Regression
ds4,ds4_transf1_qi2.csv,0.98875,0.043624097,0.985645238,0.988378435,Logistic Regression
ds4,ds4_transf1_qi2.csv,0.98875,0.043624097,0.985645238,0.988378435,Logistic Regression
ds4,ds4_transf1_qi2.csv,0.98875,0.043624097,0.986547116,0.988047327,Logistic Regression
ds4,ds4_transf1_qi2.csv,0.98875,0.043624097,0.986547116,0.988047327,Logistic Regression
ds4,ds4_transf0_qi2.csv,0.98875,0.043582449,0.988091856,0.989327993,Logistic Regression
ds4,ds4_transf0_qi2.csv,0.98875,0.043582449,0.988091856,0.989327993,Logistic Regression
ds4,ds4_transf0_qi2.csv,0.98875,0.043582449,0.985645238,0.989010508,Logistic Regression
ds4,ds4_transf0_qi2.csv,0.98875,0.043582449,0.985645238,0.989010508,Logistic Regression
ds4,ds4_transf0_qi2.csv,0.98875,0.043582449,0.986547116,0.988389982,Logistic Regression
ds4,ds4_transf0_qi2.csv,0.98875,0.043582449,0.986547116,0.988389982,Logistic Regression
ds38,ds38_transf1_qi1.csv,0.943130553,0.041525278,0.836920226,0.843051494,Logistic Regression
ds38,ds38_transf1_qi1.csv,0.943130553,0.041525278,0.836920226,0.843051494,Logistic Regression
ds38,ds38_transf1_qi1.csv,0.943130553,0.041525278,0.836883015,0.843389085,Logistic Regression
ds38,ds38_transf1_qi1.csv,0.943130553,0.041525278,0.836883015,0.843389085,Logistic Regression
ds38,ds38_transf1_qi1.csv,0.943130553,0.041525278,0.836795521,0.843604592,Logistic Regression
ds38,ds38_transf1_qi1.csv,0.943130553,0.041525278,0.836795521,0.843604592,Logistic Regression
ds38,ds38_transf2_qi1.csv,0.943130553,0.041525278,0.836920226,0.843051494,Logistic Regression
ds38,ds38_transf2_qi1.csv,0.943130553,0.041525278,0.836920226,0.843051494,Logistic Regression
ds38,ds38_transf2_qi1.csv,0.943130553,0.041525278,0.836883015,0.843389085,Logistic Regression
ds38,ds38_transf2_qi1.csv,0.943130553,0.041525278,0.836883015,0.843389085,Logistic Regression
ds38,ds38_transf2_qi1.csv,0.943130553,0.041525278,0.836795521,0.843604592,Logistic Regression
ds38,ds38_transf2_qi1.csv,0.943130553,0.041525278,0.836795521,0.843604592,Logistic Regression
ds38,ds38_transf0_qi1.csv,0.943130553,0.0414625,0.836920226,0.839718366,Logistic Regression
ds38,ds38_transf0_qi1.csv,0.943130553,0.0414625,0.836920226,0.839718366,Logistic Regression
ds38,ds38_transf0_qi1.csv,0.943130553,0.0414625,0.836883015,0.839712612,Logistic Regression
ds38,ds38_transf0_qi1.csv,0.943130553,0.0414625,0.836883015,0.839712612,Logistic Regression
ds38,ds38_transf0_qi1.csv,0.943130553,0.0414625,0.836795521,0.839971075,Logistic Regression
ds38,ds38_transf0_qi1.csv,0.943130553,0.0414625,0.836795521,0.839971075,Logistic Regression
ds68,ds68_transf1_qi1.csv,0.960511685,0.042100172,0.988230462,0.988366256,Logistic Regression
ds68,ds68_transf1_qi1.csv,0.960511685,0.042100172,0.988230462,0.988366256,Logistic Regression
ds68,ds68_transf1_qi1.csv,0.960511685,0.042100172,0.991440615,0.992323954,Logistic Regression
ds68,ds68_transf1_qi1.csv,0.960511685,0.042100172,0.991440615,0.992323954,Logistic Regression
ds68,ds68_transf1_qi1.csv,0.960511685,0.042100172,0.991440615,0.992213754,Logistic Regression
ds68,ds68_transf1_qi1.csv,0.960511685,0.042100172,0.991440615,0.992213754,Logistic Regression
ds14,ds14_transf0_qi2.csv,0.9955,0.043478533,0.991550293,0.987868312,Logistic Regression
ds14,ds14_transf0_qi2.csv,0.9955,0.043478533,0.991550293,0.987868312,Logistic Regression
ds14,ds14_transf0_qi2.csv,0.9955,0.043478533,0.990301636,0.979815664,Logistic Regression
ds14,ds14_transf0_qi2.csv,0.9955,0.043478533,0.990301636,0.979815664,Logistic Regression
ds14,ds14_transf0_qi2.csv,0.9955,0.043478533,0.989075272,0.981680947,Logistic Regression
ds14,ds14_transf0_qi2.csv,0.9955,0.043478533,0.989075272,0.981680947,Logistic Regression
ds16,ds16_transf2_qi3.csv,0.9955,0.043433932,0.999370211,0.998740166,Logistic Regression
ds16,ds16_transf2_qi3.csv,0.9955,0.043433932,0.999370211,0.998740166,Logistic Regression
ds16,ds16_transf2_qi3.csv,0.9955,0.043433932,0.999370211,0.999055876,Logistic Regression
ds16,ds16_transf2_qi3.csv,0.9955,0.043433932,0.999370211,0.999055876,Logistic Regression
ds16,ds16_transf2_qi3.csv,0.9955,0.043433932,0.999370211,0.999370367,Logistic Regression
ds16,ds16_transf2_qi3.csv,0.9955,0.043433932,0.999370211,0.999370367,Logistic Regression
ds68,ds68_transf2_qi1.csv,0.960511685,0.041868068,0.988230462,0.988526687,Logistic Regression
ds68,ds68_transf2_qi1.csv,0.960511685,0.041868068,0.988230462,0.988526687,Logistic Regression
ds68,ds68_transf2_qi1.csv,0.960511685,0.041868068,0.991440615,0.990190177,Logistic Regression
ds68,ds68_transf2_qi1.csv,0.960511685,0.041868068,0.991440615,0.990190177,Logistic Regression
ds68,ds68_transf2_qi1.csv,0.960511685,0.041868068,0.991440615,0.990297414,Logistic Regression
ds68,ds68_transf2_qi1.csv,0.960511685,0.041868068,0.991440615,0.990297414,Logistic Regression
ds4,ds4_transf2_qi0.csv,0.994,0.042772252,0.988091856,0.987208439,Logistic Regression
ds4,ds4_transf2_qi0.csv,0.994,0.042772252,0.988091856,0.987208439,Logistic Regression
ds4,ds4_transf2_qi0.csv,0.994,0.042772252,0.985645238,0.986313023,Logistic Regression
ds4,ds4_transf2_qi0.csv,0.994,0.042772252,0.985645238,0.986313023,Logistic Regression
ds4,ds4_transf2_qi0.csv,0.994,0.042772252,0.986547116,0.984101807,Logistic Regression
ds4,ds4_transf2_qi0.csv,0.994,0.042772252,0.986547116,0.984101807,Logistic Regression
ds4,ds4_transf2_qi1.csv,0.991375,0.042112166,0.988091856,0.981614641,Logistic Regression
ds4,ds4_transf2_qi1.csv,0.991375,0.042112166,0.988091856,0.981614641,Logistic Regression
ds4,ds4_transf2_qi1.csv,0.991375,0.042112166,0.985645238,0.981312922,Logistic Regression
ds4,ds4_transf2_qi1.csv,0.991375,0.042112166,0.985645238,0.981312922,Logistic Regression
ds4,ds4_transf2_qi1.csv,0.991375,0.042112166,0.986547116,0.980064855,Logistic Regression
ds4,ds4_transf2_qi1.csv,0.991375,0.042112166,0.986547116,0.980064855,Logistic Regression
ds16,ds16_transf0_qi4.csv,0.9955,0.041817845,0.999370211,0.999689709,Logistic Regression
ds16,ds16_transf0_qi4.csv,0.9955,0.041817845,0.999370211,0.999689709,Logistic Regression
ds16,ds16_transf0_qi4.csv,0.9955,0.041817845,0.999370211,1,Logistic Regression
ds16,ds16_transf0_qi4.csv,0.9955,0.041817845,0.999370211,1,Logistic Regression
ds16,ds16_transf0_qi4.csv,0.9955,0.041817845,0.999370211,0.998761324,Logistic Regression
ds16,ds16_transf0_qi4.csv,0.9955,0.041817845,0.999370211,0.998761324,Logistic Regression
ds4,ds4_transf1_qi4.csv,0.979375,0.041139523,0.988091856,0.988482361,Logistic Regression
ds4,ds4_transf1_qi4.csv,0.979375,0.041139523,0.988091856,0.988482361,Logistic Regression
ds4,ds4_transf1_qi4.csv,0.979375,0.041139523,0.985645238,0.986893946,Logistic Regression
ds4,ds4_transf1_qi4.csv,0.979375,0.041139523,0.985645238,0.986893946,Logistic Regression
ds4,ds4_transf1_qi4.csv,0.979375,0.041139523,0.986547116,0.986323942,Logistic Regression
ds4,ds4_transf1_qi4.csv,0.979375,0.041139523,0.986547116,0.986323942,Logistic Regression
ds4,ds4_transf0_qi4.csv,0.979375,0.04113911,0.988091856,0.988138094,Logistic Regression
ds4,ds4_transf0_qi4.csv,0.979375,0.04113911,0.988091856,0.988138094,Logistic Regression
ds4,ds4_transf0_qi4.csv,0.979375,0.04113911,0.985645238,0.985941864,Logistic Regression
ds4,ds4_transf0_qi4.csv,0.979375,0.04113911,0.985645238,0.985941864,Logistic Regression
ds4,ds4_transf0_qi4.csv,0.979375,0.04113911,0.986547116,0.98565434,Logistic Regression
ds4,ds4_transf0_qi4.csv,0.979375,0.04113911,0.986547116,0.98565434,Logistic Regression
ds14,ds14_transf2_qi0.csv,0.9955,0.041731315,0.991550293,0.98065182,Logistic Regression
ds14,ds14_transf2_qi0.csv,0.9955,0.041731315,0.991550293,0.98065182,Logistic Regression
ds14,ds14_transf2_qi0.csv,0.9955,0.041731315,0.990301636,0.970124558,Logistic Regression
ds14,ds14_transf2_qi0.csv,0.9955,0.041731315,0.990301636,0.970124558,Logistic Regression
ds14,ds14_transf2_qi0.csv,0.9955,0.041731315,0.989075272,0.972347184,Logistic Regression
ds14,ds14_transf2_qi0.csv,0.9955,0.041731315,0.989075272,0.972347184,Logistic Regression
ds68,ds68_transf0_qi1.csv,0.960511685,0.040089595,0.988230462,0.988647985,Logistic Regression
ds68,ds68_transf0_qi1.csv,0.960511685,0.040089595,0.988230462,0.988647985,Logistic Regression
ds68,ds68_transf0_qi1.csv,0.960511685,0.040089595,0.991440615,0.991381949,Logistic Regression
ds68,ds68_transf0_qi1.csv,0.960511685,0.040089595,0.991440615,0.991381949,Logistic Regression
ds68,ds68_transf0_qi1.csv,0.960511685,0.040089595,0.991440615,0.99205576,Logistic Regression
ds68,ds68_transf0_qi1.csv,0.960511685,0.040089595,0.991440615,0.99205576,Logistic Regression
ds4,ds4_transf1_qi1.csv,0.991375,0.041228209,0.988091856,0.983731052,Logistic Regression
ds4,ds4_transf1_qi1.csv,0.991375,0.041228209,0.988091856,0.983731052,Logistic Regression
ds4,ds4_transf1_qi1.csv,0.991375,0.041228209,0.985645238,0.981290614,Logistic Regression
ds4,ds4_transf1_qi1.csv,0.991375,0.041228209,0.985645238,0.981290614,Logistic Regression
ds4,ds4_transf1_qi1.csv,0.991375,0.041228209,0.986547116,0.980416453,Logistic Regression
ds4,ds4_transf1_qi1.csv,0.991375,0.041228209,0.986547116,0.980416453,Logistic Regression
ds33,ds33_transf2_qi1.csv,0.943707144,0.03882267,0.873427003,0.827051898,Logistic Regression
ds33,ds33_transf2_qi1.csv,0.943707144,0.03882267,0.873427003,0.827051898,Logistic Regression
ds33,ds33_transf2_qi1.csv,0.943707144,0.03882267,0.868843205,0.832150067,Logistic Regression
ds33,ds33_transf2_qi1.csv,0.943707144,0.03882267,0.868843205,0.832150067,Logistic Regression
ds33,ds33_transf2_qi1.csv,0.943707144,0.03882267,0.868633381,0.831574176,Logistic Regression
ds33,ds33_transf2_qi1.csv,0.943707144,0.03882267,0.868633381,0.831574176,Logistic Regression
ds16,ds16_transf1_qi4.csv,0.9955,0.040553653,0.999370211,0.999370736,Logistic Regression
ds16,ds16_transf1_qi4.csv,0.9955,0.040553653,0.999370211,0.999370736,Logistic Regression
ds16,ds16_transf1_qi4.csv,0.9955,0.040553653,0.999370211,0.998741319,Logistic Regression
ds16,ds16_transf1_qi4.csv,0.9955,0.040553653,0.999370211,0.998741319,Logistic Regression
ds16,ds16_transf1_qi4.csv,0.9955,0.040553653,0.999370211,0.998129706,Logistic Regression
ds16,ds16_transf1_qi4.csv,0.9955,0.040553653,0.999370211,0.998129706,Logistic Regression
ds14,ds14_transf0_qi4.csv,0.9955,0.040217236,0.991550293,0.985025858,Logistic Regression
ds14,ds14_transf0_qi4.csv,0.9955,0.040217236,0.991550293,0.985025858,Logistic Regression
ds14,ds14_transf0_qi4.csv,0.9955,0.040217236,0.990301636,0.982471187,Logistic Regression
ds14,ds14_transf0_qi4.csv,0.9955,0.040217236,0.990301636,0.982471187,Logistic Regression
ds14,ds14_transf0_qi4.csv,0.9955,0.040217236,0.989075272,0.983459675,Logistic Regression
ds14,ds14_transf0_qi4.csv,0.9955,0.040217236,0.989075272,0.983459675,Logistic Regression
ds38,ds38_transf0_qi2.csv,0.404314948,0.016146517,0.836920226,0.834623378,Logistic Regression
ds38,ds38_transf0_qi2.csv,0.404314948,0.016146517,0.836920226,0.834623378,Logistic Regression
ds38,ds38_transf0_qi2.csv,0.404314948,0.016146517,0.836883015,0.834786193,Logistic Regression
ds38,ds38_transf0_qi2.csv,0.404314948,0.016146517,0.836883015,0.834786193,Logistic Regression
ds38,ds38_transf0_qi2.csv,0.404314948,0.016146517,0.836795521,0.834786291,Logistic Regression
ds38,ds38_transf0_qi2.csv,0.404314948,0.016146517,0.836795521,0.834786291,Logistic Regression
ds38,ds38_transf1_qi2.csv,0.404314948,0.016146517,0.836920226,0.834623378,Logistic Regression
ds38,ds38_transf1_qi2.csv,0.404314948,0.016146517,0.836920226,0.834623378,Logistic Regression
ds38,ds38_transf1_qi2.csv,0.404314948,0.016146517,0.836883015,0.834786193,Logistic Regression
ds38,ds38_transf1_qi2.csv,0.404314948,0.016146517,0.836883015,0.834786193,Logistic Regression
ds38,ds38_transf1_qi2.csv,0.404314948,0.016146517,0.836795521,0.834786291,Logistic Regression
ds38,ds38_transf1_qi2.csv,0.404314948,0.016146517,0.836795521,0.834786291,Logistic Regression
ds38,ds38_transf2_qi2.csv,0.404314948,0.016146517,0.836920226,0.834623378,Logistic Regression
ds38,ds38_transf2_qi2.csv,0.404314948,0.016146517,0.836920226,0.834623378,Logistic Regression
ds38,ds38_transf2_qi2.csv,0.404314948,0.016146517,0.836883015,0.834786193,Logistic Regression
ds38,ds38_transf2_qi2.csv,0.404314948,0.016146517,0.836883015,0.834786193,Logistic Regression
ds38,ds38_transf2_qi2.csv,0.404314948,0.016146517,0.836795521,0.834786291,Logistic Regression
ds38,ds38_transf2_qi2.csv,0.404314948,0.016146517,0.836795521,0.834786291,Logistic Regression
ds14,ds14_transf1_qi3.csv,0.9955,0.03924847,0.991550293,0.987226729,Logistic Regression
ds14,ds14_transf1_qi3.csv,0.9955,0.03924847,0.991550293,0.987226729,Logistic Regression
ds14,ds14_transf1_qi3.csv,0.9955,0.03924847,0.990301636,0.982391737,Logistic Regression
ds14,ds14_transf1_qi3.csv,0.9955,0.03924847,0.990301636,0.982391737,Logistic Regression
ds14,ds14_transf1_qi3.csv,0.9955,0.03924847,0.989075272,0.982385709,Logistic Regression
ds14,ds14_transf1_qi3.csv,0.9955,0.03924847,0.989075272,0.982385709,Logistic Regression
ds32,ds32_transf0_qi4.csv,0.965094621,0.037658128,0.699280848,0.703480707,Logistic Regression
ds32,ds32_transf0_qi4.csv,0.965094621,0.037658128,0.699280848,0.703480707,Logistic Regression
ds32,ds32_transf0_qi4.csv,0.965094621,0.037658128,0.793354656,0.787738361,Logistic Regression
ds32,ds32_transf0_qi4.csv,0.965094621,0.037658128,0.793354656,0.787738361,Logistic Regression
ds32,ds32_transf0_qi4.csv,0.965094621,0.037658128,0.794201723,0.787735875,Logistic Regression
ds32,ds32_transf0_qi4.csv,0.965094621,0.037658128,0.794201723,0.787735875,Logistic Regression
ds14,ds14_transf2_qi1.csv,0.9955,0.038677687,0.991550293,0.986218311,Logistic Regression
ds14,ds14_transf2_qi1.csv,0.9955,0.038677687,0.991550293,0.986218311,Logistic Regression
ds14,ds14_transf2_qi1.csv,0.9955,0.038677687,0.990301636,0.97676883,Logistic Regression
ds14,ds14_transf2_qi1.csv,0.9955,0.038677687,0.990301636,0.97676883,Logistic Regression
ds14,ds14_transf2_qi1.csv,0.9955,0.038677687,0.989075272,0.971657223,Logistic Regression
ds14,ds14_transf2_qi1.csv,0.9955,0.038677687,0.989075272,0.971657223,Logistic Regression
ds14,ds14_transf1_qi1.csv,0.9955,0.038259854,0.991550293,0.983710784,Logistic Regression
ds14,ds14_transf1_qi1.csv,0.9955,0.038259854,0.991550293,0.983710784,Logistic Regression
ds14,ds14_transf1_qi1.csv,0.9955,0.038259854,0.990301636,0.970798519,Logistic Regression
ds14,ds14_transf1_qi1.csv,0.9955,0.038259854,0.990301636,0.970798519,Logistic Regression
ds14,ds14_transf1_qi1.csv,0.9955,0.038259854,0.989075272,0.968528532,Logistic Regression
ds14,ds14_transf1_qi1.csv,0.9955,0.038259854,0.989075272,0.968528532,Logistic Regression
ds14,ds14_transf2_qi3.csv,0.9955,0.038248524,0.991550293,0.987243377,Logistic Regression
ds14,ds14_transf2_qi3.csv,0.9955,0.038248524,0.991550293,0.987243377,Logistic Regression
ds14,ds14_transf2_qi3.csv,0.9955,0.038248524,0.990301636,0.977804908,Logistic Regression
ds14,ds14_transf2_qi3.csv,0.9955,0.038248524,0.990301636,0.977804908,Logistic Regression
ds14,ds14_transf2_qi3.csv,0.9955,0.038248524,0.989075272,0.97989059,Logistic Regression
ds14,ds14_transf2_qi3.csv,0.9955,0.038248524,0.989075272,0.97989059,Logistic Regression
ds14,ds14_transf0_qi3.csv,0.9955,0.037992344,0.991550293,0.988423226,Logistic Regression
ds14,ds14_transf0_qi3.csv,0.9955,0.037992344,0.991550293,0.988423226,Logistic Regression
ds14,ds14_transf0_qi3.csv,0.9955,0.037992344,0.990301636,0.981080039,Logistic Regression
ds14,ds14_transf0_qi3.csv,0.9955,0.037992344,0.990301636,0.981080039,Logistic Regression
ds14,ds14_transf0_qi3.csv,0.9955,0.037992344,0.989075272,0.982636054,Logistic Regression
ds14,ds14_transf0_qi3.csv,0.9955,0.037992344,0.989075272,0.982636054,Logistic Regression
ds14,ds14_transf1_qi2.csv,0.9955,0.037546641,0.991550293,0.992242602,Logistic Regression
ds14,ds14_transf1_qi2.csv,0.9955,0.037546641,0.991550293,0.992242602,Logistic Regression
ds14,ds14_transf1_qi2.csv,0.9955,0.037546641,0.990301636,0.983601062,Logistic Regression
ds14,ds14_transf1_qi2.csv,0.9955,0.037546641,0.990301636,0.983601062,Logistic Regression
ds14,ds14_transf1_qi2.csv,0.9955,0.037546641,0.989075272,0.987388343,Logistic Regression
ds14,ds14_transf1_qi2.csv,0.9955,0.037546641,0.989075272,0.987388343,Logistic Regression
ds14,ds14_transf1_qi4.csv,0.9955,0.036450268,0.991550293,0.990325759,Logistic Regression
ds14,ds14_transf1_qi4.csv,0.9955,0.036450268,0.991550293,0.990325759,Logistic Regression
ds14,ds14_transf1_qi4.csv,0.9955,0.036450268,0.990301636,0.985414586,Logistic Regression
ds14,ds14_transf1_qi4.csv,0.9955,0.036450268,0.990301636,0.985414586,Logistic Regression
ds14,ds14_transf1_qi4.csv,0.9955,0.036450268,0.989075272,0.987001746,Logistic Regression
ds14,ds14_transf1_qi4.csv,0.9955,0.036450268,0.989075272,0.987001746,Logistic Regression
ds14,ds14_transf2_qi4.csv,0.9955,0.036105428,0.991550293,0.989050346,Logistic Regression
ds14,ds14_transf2_qi4.csv,0.9955,0.036105428,0.991550293,0.989050346,Logistic Regression
ds14,ds14_transf2_qi4.csv,0.9955,0.036105428,0.990301636,0.985982084,Logistic Regression
ds14,ds14_transf2_qi4.csv,0.9955,0.036105428,0.990301636,0.985982084,Logistic Regression
ds14,ds14_transf2_qi4.csv,0.9955,0.036105428,0.989075272,0.987502694,Logistic Regression
ds14,ds14_transf2_qi4.csv,0.9955,0.036105428,0.989075272,0.987502694,Logistic Regression
ds14,ds14_transf2_qi2.csv,0.9955,0.035980938,0.991550293,0.986246146,Logistic Regression
ds14,ds14_transf2_qi2.csv,0.9955,0.035980938,0.991550293,0.986246146,Logistic Regression
ds14,ds14_transf2_qi2.csv,0.9955,0.035980938,0.990301636,0.976587065,Logistic Regression
ds14,ds14_transf2_qi2.csv,0.9955,0.035980938,0.990301636,0.976587065,Logistic Regression
ds14,ds14_transf2_qi2.csv,0.9955,0.035980938,0.989075272,0.974736865,Logistic Regression
ds14,ds14_transf2_qi2.csv,0.9955,0.035980938,0.989075272,0.974736865,Logistic Regression
ds32,ds32_transf2_qi1.csv,0.969266875,0.034103694,0.699280848,0.662749265,Logistic Regression
ds32,ds32_transf2_qi1.csv,0.969266875,0.034103694,0.699280848,0.662749265,Logistic Regression
ds32,ds32_transf2_qi1.csv,0.969266875,0.034103694,0.793354656,0.780830533,Logistic Regression
ds32,ds32_transf2_qi1.csv,0.969266875,0.034103694,0.793354656,0.780830533,Logistic Regression
ds32,ds32_transf2_qi1.csv,0.969266875,0.034103694,0.794201723,0.780830533,Logistic Regression
ds32,ds32_transf2_qi1.csv,0.969266875,0.034103694,0.794201723,0.780830533,Logistic Regression
ds10,ds10_transf2_qi2.csv,0.528861998,0.018514356,0.854169404,0.838456009,Logistic Regression
ds10,ds10_transf2_qi2.csv,0.528861998,0.018514356,0.854169404,0.838456009,Logistic Regression
ds10,ds10_transf2_qi2.csv,0.528861998,0.018514356,0.90072524,0.886265927,Logistic Regression
ds10,ds10_transf2_qi2.csv,0.528861998,0.018514356,0.90072524,0.886265927,Logistic Regression
